target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
boem.gov,boem.gov,gov,True,https://www.boem.gov/,boem.gov,gov,www.boem.gov,True,False,200.0,text/html,True,False,Department of the Interior,Minerals Management Service,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot"",""usagov"",""gov_man"",""oira""]",True,2025-01-16T03:41:49.235Z,completed,completed,completed,completed,completed,completed,completed,timeout,"{""aria"":2,""contrast"":1}",False,cloudfront.net,Drupal,,,True,True,True,"{""agency"":""DOI"",""subagency"":""BOEM""}",20241218 v8.5 - GA4,"UA-28081246-1,G-PJ44NBTB8N,G-CSLL4ZEK4L","[""9643.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""siteimproveanalytics.com"",""stackpath.bootstrapcdn.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://9643.global.siteimproveanalytics.io/image.aspx"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2"",""https://siteimproveanalytics.com/js/siteanalyze_9643.js"",""https://stackpath.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.googletagmanager.com/gtag/js""]",8.0,"["".boem.gov"",""www.boem.gov""]",True,0.2299920210774739,1336.7000000029802,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,BOEM Homepage | Bureau of Ocean Energy Management,"BOEM manages development of U.S. Outer Continental Shelf (OCS) energy, mineral, and geological resources in an environmentally and economically responsible way.",,BOEM Homepage,"BOEM manages development of U.S. Outer Continental Shelf (OCS) energy, mineral, and geological resources in an environmentally and economically responsible way.",,,https://www.boem.gov/sites/default/files/BOEM_Logo_OpenGraph.png,website,https://www.boem.gov/,https://www.boem.gov/,en,,True,True,True,https://www.boem.gov/robots.txt,True,200.0,text/plain,2069.0,,"[""https://www.boem.gov/sitemap.xml""]",,,,,,,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-identifier"",""usa-input"",""usa-link"",""usa-sr-only""]",True,40.0,14.0,20.0,,0.0,94.0,completed,https://www.boem.gov,200.0,BOEM Homepage | Bureau of Ocean Energy Management
wheeler.fws.gov,fws.gov,gov,True,https://www.fws.gov/refuge/wheeler,fws.gov,gov,www.fws.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse""]",,2025-01-16T03:52:37.894Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""user-control-name"":1}",False,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USFWS""}",20241218 v8.5 - GA4,"G-KERW0RESPC,G-CSLL4ZEK4L,G-C5T6C","[""a.tile.openstreetmap.org"",""b.tile.openstreetmap.org"",""c.tile.openstreetmap.org"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.go-mpulse.net"",""services.arcgis.com"",""touchpoints.app.cloud.gov"",""www.googletagmanager.com""]","[""https://a.tile.openstreetmap.org/11/528/813.png"",""https://a.tile.openstreetmap.org/11/529/815.png"",""https://a.tile.openstreetmap.org/11/530/814.png"",""https://a.tile.openstreetmap.org/11/531/813.png"",""https://b.tile.openstreetmap.org/11/528/814.png"",""https://b.tile.openstreetmap.org/11/529/813.png"",""https://b.tile.openstreetmap.org/11/530/815.png"",""https://b.tile.openstreetmap.org/11/531/814.png"",""https://c.tile.openstreetmap.org/11/528/815.png"",""https://c.tile.openstreetmap.org/11/529/814.png"",""https://c.tile.openstreetmap.org/11/530/813.png"",""https://c.tile.openstreetmap.org/11/531/815.png"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/webfonts/fa-brands-400.woff2"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-fCZMdeX3rg.woff2"",""https://fonts.gstatic.com/s/merriweather/v30/u-4n0qyriQwlOrhSvowK_l52xwNZWMf6hPvhPQ.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3i54rwlxdu3cOWxw.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu3cOWxw.woff2"",""https://s.go-mpulse.net/boomerang/QPMY6-HX4DG-C5T6C-P2FE6-TUAP7"",""https://services.arcgis.com/QVENGdaPbd4LUkLV/arcgis/rest/services/FWSApproved_Authoritative/FeatureServer/0/query"",""https://services.arcgis.com/QVENGdaPbd4LUkLV/arcgis/rest/services/FWSInterest_Simplified_Authoritative/FeatureServer/0/query"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/0ab558f0.js"",""https://touchpoints.app.cloud.gov/touchpoints/cd6851e3.js""]",11.0,"["".fws.gov"","".www.fws.gov""]",True,7.4163818359e-06,946.3000000044703,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""freedom of information act"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Wheeler National Wildlife Refuge | U.S. Fish & Wildlife Service,"Located in Decatur, AL, the refuge attracts thousands of wintering waterfowl each year as well as manages and protects habitat for 12 federally endangered or threatened species.",,Wheeler National Wildlife Refuge,"Located in Decatur, AL, the refuge attracts thousands of wintering waterfowl each year as well as manages and protects habitat for 12 federally endangered or threatened species.",,,https://www.fws.gov/sites/default/files/styles/facebook_1200x630/public/banner_images/2021-08/SandhillCranes_WhoopingCranes_GeorgeLee.jpg?h=7d73bed9&itok=dVAkAIhS,article,https://www.fws.gov/refuge/wheeler,https://www.fws.gov/refuge/wheeler,en,,False,False,True,https://www.fws.gov/wheeler/robots.txt,False,404.0,text/html,,,,False,True,https://www.fws.gov/wheeler/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-banner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-form"",""usa-form-group"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-prose"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",False,75.0,0.0,0.0,,0.0,75.0,dns_resolution_error,,,
mms.gov,mms.gov,gov,,,,,,,False,,,,,Department of the Interior,Minerals Management Service,Executive,,"[""gov""]",,2025-01-15T08:01:36.011Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
quilcenenfh.fws.gov,fws.gov,gov,True,https://www.fws.gov/quilcenenfh/,fws.gov,gov,www.fws.gov,False,False,404.0,text/html,True,False,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse""]",,2025-01-16T04:01:40.904Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USFWS""}",20241218 v8.5 - GA4,"G-KERW0RESPC,G-CSLL4ZEK4L","[""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""touchpoints.app.cloud.gov"",""www.googletagmanager.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/webfonts/fa-brands-400.woff2"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-fCZMdeX3rg.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3i54rwlxdu3cOWxw.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/0ab558f0.js"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".fws.gov""]",True,0.0,353.19999999552965,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""freedom of information act"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,404 | Page Not Found | U.S. Fish & Wildlife Service,,,404 | Page Not Found | U.S. Fish & Wildlife Service,,,,,article,https://www.fws.gov/404,https://www.fws.gov/404,en,,False,False,True,https://www.fws.gov/quilcenenfh/robots.txt,False,404.0,text/html,,,,False,True,https://www.fws.gov/quilcenenfh/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-banner"",""usa-button"",""usa-fieldset"",""usa-form"",""usa-icon"",""usa-label"",""usa-legend"",""usa-prose"",""usa-skipnav"",""usa-textarea""]",False,50.0,0.0,0.0,,0.0,50.0,dns_resolution_error,,,
arctic.fws.gov,fws.gov,gov,True,https://www.fws.gov/refuge/arctic,fws.gov,gov,www.fws.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Fish and Wildlife Service,Executive,True,"[""pulse""]",,2025-01-14T19:30:13.824Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""user-control-name"":1}",False,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USFWS""}",20241218 v8.5 - GA4,"G-KERW0RESPC,G-C5T6C,G-CSLL4ZEK4L","[""17de4c1d.akstat.io"",""a.tile.openstreetmap.org"",""b.tile.openstreetmap.org"",""c.go-mpulse.net"",""c.tile.openstreetmap.org"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.go-mpulse.net"",""services.arcgis.com"",""touchpoints.app.cloud.gov"",""www.googletagmanager.com""]","[""https://17de4c1d.akstat.io/"",""https://a.tile.openstreetmap.org/5/1/8.png"",""https://a.tile.openstreetmap.org/5/2/7.png"",""https://a.tile.openstreetmap.org/5/3/6.png"",""https://a.tile.openstreetmap.org/5/4/8.png"",""https://b.tile.openstreetmap.org/5/1/6.png"",""https://b.tile.openstreetmap.org/5/2/8.png"",""https://b.tile.openstreetmap.org/5/3/7.png"",""https://b.tile.openstreetmap.org/5/4/6.png"",""https://c.go-mpulse.net/api/config.json"",""https://c.tile.openstreetmap.org/5/1/7.png"",""https://c.tile.openstreetmap.org/5/2/6.png"",""https://c.tile.openstreetmap.org/5/3/8.png"",""https://c.tile.openstreetmap.org/5/4/7.png"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/css/all.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.6.0/webfonts/fa-brands-400.woff2"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-fCZMdeX3rg.woff2"",""https://fonts.gstatic.com/s/merriweather/v30/u-4n0qyriQwlOrhSvowK_l52xwNZWMf6hPvhPQ.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3i54rwlxdu3cOWxw.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu3cOWxw.woff2"",""https://s.go-mpulse.net/boomerang/QPMY6-HX4DG-C5T6C-P2FE6-TUAP7"",""https://services.arcgis.com/QVENGdaPbd4LUkLV/arcgis/rest/services/FWSApproved_Authoritative/FeatureServer/0/query"",""https://services.arcgis.com/QVENGdaPbd4LUkLV/arcgis/rest/services/FWSInterest_Simplified_Authoritative/FeatureServer/0/query"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/0ab558f0.js"",""https://touchpoints.app.cloud.gov/touchpoints/cd6851e3.js""]",13.0,"["".fws.gov""]",True,0.0,1505.2999997138977,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""freedom of information act"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Arctic National Wildlife Refuge | U.S. Fish & Wildlife Service,"Arctic National Wildlife Refuge sustains people, wildlife, and fish in the northeastern corner of Alaska, a vast landscape of rich cultural traditions and thriving ecological diversity. It is located on the traditional homelands of the Iñupiat and Gwichʼin peoples. Approximately the size of South Carolina, the refuge has no roads or facilities. The lands and waters are a critical home to migratory and resident wildlife, have unique recreational values, and contain the largest designated Wilderness within the National Wildlife Refuge System. Many people may know of the refuge by an abbreviation: ANWR (pronounced an-whar). The full name reminds us that the refuge is part of our national heritage, designated for wildlife conservation.",,Arctic National Wildlife Refuge,"Arctic National Wildlife Refuge sustains people, wildlife, and fish in the northeastern corner of Alaska, a vast landscape of rich cultural traditions and thriving ecological diversity. It is located on the traditional homelands of the Iñupiat and Gwichʼin peoples. Approximately the size of South Carolina, the refuge has no roads or facilities. The lands and waters are a critical home to migratory and resident wildlife, have unique recreational values, and contain the largest designated Wilderness within the National Wildlife Refuge System. Many people may know of the refuge by an abbreviation: ANWR (pronounced an-whar). The full name reminds us that the refuge is part of our national heritage, designated for wildlife conservation.",,,https://www.fws.gov/sites/default/files/styles/facebook_1200x630/public/banner_images/2020-10/1K2A2293-Edit.jpg?h=02e093d2&itok=bMU8Wwrr,article,https://www.fws.gov/refuge/arctic,https://www.fws.gov/refuge/arctic,en,,False,False,True,https://www.fws.gov/refuge/arctic/robots.txt,False,404.0,text/html,,,,False,True,https://www.fws.gov/refuge/arctic/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-banner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-form"",""usa-form-group"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-prose"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",False,75.0,0.0,0.0,,0.0,75.0,dns_resolution_error,,,
cartowfs.nationalmap.gov,nationalmap.gov,gov,False,https://cartowfs.nationalmap.gov/,nationalmap.gov,gov,cartowfs.nationalmap.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse"",""omb_idea""]",True,2025-01-12T08:38:45.055Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,cloudfront.net,,,,False,,False,,,,"[""www2.usgs.gov""]","[""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",1.0,,False,0.0,107.40000009536745,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,Folder: /,,,,,,,,,,,en,,False,False,False,https://cartowfs.nationalmap.gov/robots.txt,False,403.0,text/html,,,,False,False,https://cartowfs.nationalmap.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
mitigationcommission.gov,mitigationcommission.gov,gov,,,,,,,False,,,,,Department of the Interior,Bureau of Reclamation,Executive,,"[""gov"",""dap"",""pulse"",""2020_eot""]",,2025-01-15T08:43:24.991Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,completed,connection_reset,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,connection_reset,,,
gomr.mms.gov,mms.gov,gov,,,,,,,False,,,,,Department of the Interior,Minerals Management Service,Executive,,"[""pulse""]",,2025-01-15T08:56:41.539Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
smallscale.nationalmap.gov,nationalmap.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-15T12:54:33.982Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
citrix.mms.gov,mms.gov,gov,,,,,,,True,,,,,Department of the Interior,Minerals Management Service,Executive,,"[""pulse""]",,2025-01-15T09:08:37.221Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
solicitor.doi.gov,doi.gov,gov,True,https://www.doi.gov/solicitor/,doi.gov,gov,www.doi.gov,True,False,200.0,text/html,True,False,Department of the Interior,Office of the Chief Information Officer,Executive,True,"[""pulse""]",,2025-01-16T10:04:06.526Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""link-purpose"":1}",True,amazonaws.com,Drupal,,,True,,True,"{""agency"":""DOI""}",20241218 v8.5 - GA4,"G-44JE7ECGDQ,G-HKVEJbqDWR6y0W,G-CSLL4ZEK4L","[""76378.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""siteimproveanalytics.com"",""www.googletagmanager.com""]","[""https://76378.global.siteimproveanalytics.io/image.aspx"",""https://cdn.jsdelivr.net/npm/js-cookie@3.0.5/dist/js.cookie.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://siteimproveanalytics.com/js/siteanalyze_76378.js"",""https://www.googletagmanager.com/gtag/js""]",5.0,"["".doi.gov""]",True,0.0019207300618489,204.0,"[""about"",""foia"",""privacy""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure""]",True,False,Office of the Solicitor | U.S. Department of the Interior,The Office of the Solicitor is the U.S. Department of the Interior's primary office for legal counsel.,,Office of the Solicitor | U.S. Department of the Interior,The Office of the Solicitor is the U.S. Department of the Interior's primary office for legal counsel.,,,,website,https://www.doi.gov/solicitor,https://www.doi.gov/solicitor,en,,True,False,True,https://www.doi.gov/solicitor/robots.txt,False,404.0,text/html,,,,False,True,https://www.doi.gov/solicitor/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-breadcrumb"",""usa-button"",""usa-card-group"",""usa-col"",""usa-current"",""usa-footer"",""usa-form"",""usa-header"",""usa-header-top"",""usa-input"",""usa-label"",""usa-logo"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-region"",""usa-search"",""usa-social-link"",""usa-social-links"",""usa-sr-only""]",True,70.0,38.0,20.0,,0.0,188.0,dns_resolution_error,,,
imagery.nationalmap.gov,nationalmap.gov,gov,False,https://imagery.nationalmap.gov/,nationalmap.gov,gov,imagery.nationalmap.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,False,"[""omb_idea""]",True,2025-01-15T13:00:28.744Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,cloudfront.net,,,,False,,False,,,,"[""www2.usgs.gov""]","[""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",1.0,,False,0.0,105.30000019073486,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,Folder: /,,,,,,,,,,,en,,False,False,False,https://imagery.nationalmap.gov/robots.txt,False,403.0,text/html,,,,False,False,https://imagery.nationalmap.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
eods.ibc.doi.gov,doi.gov,gov,True,https://eods.ibc.doi.gov/EODS/,doi.gov,gov,eods.ibc.doi.gov,True,False,200.0,text/html,True,True,Department of the Interior,Office of the Chief Information Officer,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-16T10:08:17.715Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":2,""language"":1,""lists"":1}",False,,,,,False,,False,,,,,,0.0,"[""eods.ibc.doi.gov""]",False,0.035469703125,665.5999999940395,,"[""accessibility"",""privacy policy""]",True,True,EODS,,,,,,,,,,,,,False,False,False,https://eods.ibc.doi.gov/robots.txt,False,404.0,text/html,,,,False,False,https://eods.ibc.doi.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
lakefw1.doioig.gov,doioig.gov,gov,True,https://lakefw1.doioig.gov/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1#form_title_text,doioig.gov,gov,lakefw1.doioig.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. DEPARTMENT OF INTERIOR / OIG,Executive,False,"[""pulse"",""omb_idea""]",False,2025-01-16T10:08:17.742Z,completed,completed,completed,completed,completed,unknown_error,completed,completed,"{""page-titled"":1,""language"":1,""images"":2}",False,,,,,False,,False,,,,"[""5549shutdown.relay.webvpn.""]","[""https://5549shutdown.relay.webvpn./nonexistent.js""]",1.0,"[""lakefw1.doioig.gov""]",True,0.0,268.29999999701977,,,True,True,,,,,,,,,,,,,,False,,,,,,,,,,False,True,https://lakefw1.doioig.gov/+CSCOE+/message.html?mc=2,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
